0 1 2
0.7048014325978111 0.00784421977009364 0.2873543476320951
0.4200037557871377 0.02870746894373131 0.5512887752691311
0.5522236164454027 0.026396504753258675 0.4213798788013386
0.7795912001622795 0.009924177029689103 0.21048462280803154
0.4374325715158825 0.012588826223075736 0.5499786022610419
0.5884529844125349 0.01917044075393188 0.39237657483353316
0.4966845306408081 0.03116131690702469 0.4711541524521673
0.5137106010780326 0.012124405398969166 0.4741649935229983
0.3187154035679977 0.04292112888235202 0.6393634675496502
0.4411314694819795 0.02385132434877257 0.535017206169248
0.6540467614654754 0.018408883178454537 0.32754435535607007
0.6474128978101681 0.006977782861011248 0.3446093193288207
0.5451870074985752 0.012047135648415426 0.4427658568530094
0.8374356903952204 0.009034084894587433 0.15453022471019218
0.7326045682541142 0.009161817133427702 0.258233614612458
0.6879175148504837 0.011982896992047406 0.2990995881574688
0.8093327273377504 0.006649587001353835 0.1830176856608957
0.7257139821709329 0.010195022317019263 0.2640909955120478
0.7786062778398606 0.005745947973839812 0.2156477741862995
0.7854494796930763 0.009678820885615506 0.2048716994213081
0.45985901028854365 0.025052615925883977 0.5150883737855724
0.6542203672810417 0.01645929439572069 0.33032033832323765
0.7277312110457359 0.013585402333350573 0.2586833866209135
0.6342395298765612 0.022961518736228363 0.34279895138721045
0.2250264451314617 0.011599940517625692 0.7643736143509126
0.380316281177486 0.03012145291506155 0.5895622659074524
0.7594957930198217 0.013992472585129874 0.2265117343950483
0.8235224707194453 0.007792725685353911 0.16768480359520083
0.5087168482078653 0.013822781550041904 0.4774603702420927
0.5439395368244707 0.020041931829817745 0.4360185313457116
0.08027092723087575 0.037972047204632445 0.8817570255644918
0.14332237870564155 0.05816616008732703 0.7985114612070314
0.3523927498593942 0.026078646502877334 0.6215286036377285
0.22939063674076487 0.013607682193470876 0.7570016810657643
0.20029264618039166 0.025250959106906383 0.774456394712702
0.17813262593316545 0.03089495274138309 0.7909724213254514
0.2220856535184396 0.011140058062096002 0.7657742884194644
0.18147033691389605 0.033981823720529485 0.7845478393655745
0.19081235028907 0.05220591284403711 0.7569817368668929
0.483051337088154 0.018620773251889322 0.49832788965995656
0.23443564401464692 0.03722403652156746 0.7283403194637856
0.6416750139411598 0.009948348053934991 0.34737663800490515
0.5695518377904044 0.019918737959554334 0.40952942425004124
0.2713617587506545 0.03369186157575692 0.6949463796735886
0.15112487567941843 0.053619896815367336 0.7952552275052143
0.7005044264965193 0.013236484974682605 0.2862590885287979
0.02857289208227501 0.03910112319799357 0.9313259847197314
0.17834779005488566 0.023688005599498733 0.7979642043456155
0.094026472195381 0.02324827159786468 0.8827252562067543
0.0843527692104474 0.03978672914192783 0.8758605016476247
0.2992596628668888 0.025077302748356473 0.6756630343847547
0.4111374991353071 0.021092935751841048 0.5667695651128518
0.34228484845727103 0.02675018975617264 0.6309649617865564
0.2642975668519069 0.03667465554208233 0.6980277776060108
0.276335710342776 0.019627400448882785 0.7050368892083413
0.15469950780997743 0.03187637731767748 0.8134241148723451
0.20759567365265436 0.057708111549034595 0.734696214798311
0.15957673519210497 0.05773360069229115 0.7826896641156038
0.3149594252743739 0.006052620013702606 0.6789879547119234
0.1339291109267527 0.014627340484650073 0.8514435485885973
0.05938400485961154 0.04827860989729149 0.892337385243097
0.08019404562530334 -4.851412151456581e-08 0.9198060028888182
0.1766501898592952 0.033730611088868365 0.7906191990518365
0.18338892715501848 0.017023551353058754 0.7995875214919228
0.10656017368763926 0.029176657412083883 0.8642631689002769
0.46713254038519963 0.01457159455389096 0.5182958650609094
0.26372704166863215 0.0359972558011995 0.7002757025301685
0.15266052190706617 0.04610944063629805 0.8012300374566358
0.14346066122178933 0.012987117226688674 0.8435522215515221
0.03782209274758011 0.03726784020148237 0.9249100670509375
0.3041330200752672 0.020653717548433592 0.6752132623762992
0.09709580890061396 0.03821688755047943 0.8636873035489065
0.015310581612548621 0.06530829552772845 0.920381122859723
0.2681918276616784 0.028364121550093407 0.7034440507882282
0.37272894832542924 0.027460769045136862 0.5998102826294339
0.14483239773143186 0.037998338668673075 0.8171692635998952
0.21304151179436995 0.023972397779241223 0.7629860904263888
0.45776876998191746 0.013970948765335263 0.5282602812527473
0.2904504865425851 0.04306878029941876 0.6664807331579962
0.14630085845106827 0.02308787560916964 0.8316112659397621
0.43749975702389376 0.019988833103509872 0.5415114098725964
0.33580283358942176 0.030992943990947402 0.6332042224196309
0.19614166294274613 0.04602579859993017 0.7578325384573237
0.1507380614921946 0.03278690442923224 0.8164750340785732
0.42108344656948765 0.02295354180884609 0.5559630116216663
0.1324190919009624 0.03479516190330403 0.8327857461957335
0.09513179017958848 0.030151709702564113 0.8747165001178475
0.47656932222030485 0.022863527486664058 0.500567150293031
0.3422592212554136 0.014092824516587978 0.6436479542279985
0.5465805010363258 0.0194349137554479 0.4339845852082262
0.1018091678911122 0.006335923350103589 0.8928549087587841
0.02168426174915617 0.010144800070831813 0.968170938180012
0.461971007623278 0.018510839751480778 0.5195181526252413
0.009401047678036666 0.04023892119263272 0.9513600311293307
0.36737983439370747 0.021274798313442388 0.6123453672928502
0.39752993278451065 0.02120975733629031 0.581260309879199
0.34622649349700824 0.013473577668816468 0.6412999288341753
-1.7747265198653717e-09 0.026398349636925864 0.9726016521378006
0.5885419269486545 0.008947004299414132 0.40151106875193143
0.3442034386983934 0.00979191738870189 0.6460046439129047
0.025241007025356216 0.036305532482630416 0.9384534604920134
0.27044984786005904 0.03720491966412504 0.692345232475816
0.34686420418829433 0.021550984290133482 0.6305848115215722
0.579377389562796 0.019054134967709233 0.40156847546949465
0.11930903930161758 0.027898096084418737 0.8527928646139636
0.06907750912259082 0.04410623732902975 0.8858162535483795
0.6106801901677724 0.02092645399988934 0.3673933558323382
0.06752206161689733 0.03925060853229761 0.8932273298508051
0.10959377801053016 0.049693911987632386 0.8417123100018375
0.7990628719676846 0.009853279564949491 0.19108384846736587
0.3087694561338172 0.04106052282534697 0.6501700210408358
0.4117196761662055 0.02235289602029038 0.5659274278135041
0.31717588716660067 0.020150776486884743 0.6636733363465146
0.2868246000083112 0.03949756931793932 0.6736778306737495
0.40834040687932105 0.024523383400294488 0.5681362097203845
0.6551738364777911 0.007688877948202067 0.33713728557400685
0.1455707028064611 0.03643486936303881 0.8169944278305001
0.41556072682219963 0.018717159859885462 0.565722113317915
0.14398767234884763 0.04891140363747535 0.8061009240136771
0.48622126817713024 0.0239485132775528 0.4898302185453169
0.1403381143627788 0.0026932991056579226 0.8569685865315634
0.24382117144603724 0.020201238975171253 0.7359775895787916
0.045409425599636885 0.039928524071407054 0.9146620503289561
0.04668252347559883 0.04459109312958938 0.9087263833948118
0.026131160887843532 0.050415917729214235 0.9234529213829423
0.23755432069990814 0.017237046068061652 0.7452086332320302
0.11813458005933623 0.04358417941003844 0.8382812405306254
0.2618775926855836 0.030366006738351062 0.7077564005760654
0.21816148625013781 0.025290510940801893 0.7575480028090603
0.08836159975819588 0.033910123935005816 0.8777282763067983
0.600499277333826 0.01390671010896724 0.3845940125572066
0.31241709969619935 0.027008290471874523 0.6605746098319262
0.06887399684849427 0.051895744998480584 0.8802302581530251
0.4375587931014831 0.015605315535709118 0.5478358913628079
0.3323703541487598 0.0378382292025355 0.6297914166487046
0.3795939072067531 0.013770198621960647 0.6066358941712862
0.2513828770962366 0.010204557605511281 0.7384125652982522
0.2721373428751648 0.045368318037273814 0.6834943390875614
0.2022683167490408 0.03389869748238822 0.7648329857685711
0.01542128117677633 0.037461415738258785 0.9471173030849649
0.3951612130219023 0.04021583901172835 0.5656229479663692
0.22233614093957824 0.047162564998116115 0.7305012940623057
0.3751291212137069 0.021403332873066713 0.6034675459132264
0.3504485324164144 0.030379553630763424 0.6191719139528223
0.07116970517927944 0.02519837617882514 0.9036319186418955
0.3592301257887981 0.029720239150869784 0.6100496350603322
0.08723065457213099 0.014349320590721732 0.8984200248371472
0.27846750895555594 0.025451709250280997 0.696080781794163
0.5573851492073244 0.022457259555668827 0.42015759123700674
0.15568443013239605 0.03605460637352676 0.8082609634940773
0.10886944828973477 0.06333218600528479 0.8277983657049804
0.26937015707770895 0.04295884679901025 0.6876709961232809
0.08425800075051604 0.04971888533266233 0.8660231139168216
0.21393166565685737 0.03808278302582504 0.7479855513173176
0.2138151401688178 0.06563838255151146 0.7205464772796708
0.19076692180916685 0.02718246262865103 0.7830506155621821
0.31302490392895516 0.0409256159799085 0.6470494800911364
0.24192433823302306 0.019536068007690085 0.7385395937592869
0.14615287983735947 0.03769482963148816 0.8161522905311525
0.11210269471297296 0.045779124336845896 0.8411181809501812
0.439842440501721 0.03710347888932539 0.5240540806089535
0.11208289343492728 0.0334130393610445 0.8545040672040283
0.10560087856707806 0.03765579359581925 0.8567433278371027
0.09657266794730487 0.03257340971422935 0.8708539223384658
0.24809642051922084 0.032432417105534184 0.719471162375245
0.38571860526298524 0.031632625815172004 0.5826487689218427
0.38372700359003975 0.040899611038425335 0.5753733853715348
0.22180717406245734 0.04122780689808276 0.7369650190394599
0.23184206403275737 0.03286497650057005 0.7352929594666726
0.11940185201148638 0.04795546820443753 0.831642679784076
0.26404084442403286 0.04913896104311719 0.68682019453285
0.12632389122033702 0.059870908524213895 0.8138052002554491
0.46739895891063465 0.032679377891175906 0.4999216631981894
0.24214337252849252 0.04260992944034229 0.7152466980311653
0.03241976866208085 0.0357566673013719 0.9318235640365472
0.12019919316410488 0.04200848133100252 0.8377923255048926
0.16526336465739827 0.0294483050201981 0.8052883303224035
0.18356057722052224 0.045063490881078215 0.7713759318983996
0.423939574903063 0.015139576592591882 0.5609208485043451
0.09900233821118924 0.06945414735628042 0.8315435144325304
0.42454155321200704 0.028765621836842635 0.5466928249511503
0.032907177233047896 0.046948783760555744 0.9211440390063964
0.2145336439658014 0.05170882827007578 0.7337575277641227
0.34804253360432497 0.036145709539050296 0.6148117568566248
0.24074987899074174 0.035222151333309804 0.7240279696759484
0.12490477048072883 0.03982576517759674 0.8352694643416744
0.11364416686443252 0.038559948421559874 0.8477958847140076
0.20624956434486927 0.04535425534663486 0.7483961803084959
0.15738590050173576 0.056292809458693686 0.7853212900395705
0.14394611404269378 0.054168761996625854 0.8018851239606803
0.5166653680452886 0.024659092566517018 0.45867553938819444
0.061900703235928646 0.01466557419953493 0.9234337225645364
0.055825303833348994 0.052107405796246196 0.8910672903704048
0.13870187375138793 0.019844631211678464 0.8404534950369336
0.20267106204056107 0.036816966269788164 0.7605119716896508
0.3493688416340644 0.03613348076564863 0.6144976776002871
0.33570223920567865 0.04063381991789865 0.6226639408764227
0.008362915201840536 0.04073548996836745 0.9509015948297921
0.03758130142400248 0.031817422103782064 0.9306012764722155
0.15506069479534382 0.0400520044642279 0.8048873007404282
0.05458365908305628 0.06039348224143175 0.885022858675512
0.39071235813315247 0.029934249664099282 0.5793533922027483
0.10629762533595342 0.041349682649335494 0.8523526920147111
0.2090326812466215 0.02984900298616325 0.7611183157672152
0.17866159281028637 0.036829710841416445 0.7845086963482972
0.13419939962593705 0.06301593239647162 0.8027846679775914
0.23700359679467903 0.02892573130298021 0.7340706719023408
0.09280462872313397 0.04390043301885165 0.8632949382580143
0.2210630430636163 0.042499995939933775 0.73643696099645
0.3883537435510287 0.030734327477018927 0.5799119289719524
0.3539540232888994 0.03122555556339271 0.614820421147708
0.2558041490330664 0.03781831002430902 0.7063775409426246
0.17047615182303485 0.05082379030177757 0.7787000578751875
0.110572874409137 0.053580860779698425 0.8358462648111646
0.7578813094365391 0.013520361356198505 0.22759832920726233
0.118590535504634 0.04182765036585438 0.8395818141295116
0.15217893925991097 0.035208604440897455 0.8126124562991917
0.25039599902375537 0.036015856860415314 0.7125881441158294
0.06708786319970776 0.023383694241529755 0.9095284425587625
0.12910700812208925 0.04436565616374227 0.8265273357141685
0.24961613564257218 0.04283668452520008 0.7085471798322277
0.11803981159940494 0.05351633560077296 0.8284438527998221
0.052325638884675715 0.051552684127400154 0.8961216769879242
0.03571009541284579 0.04380961637588557 0.9204802882112686
0.09175056514264143 0.06231172539332152 0.845937709464037
0.25359738323840075 0.0542922423894467 0.6921103743721526
0.11924572396735555 0.05077889777852113 0.8309753782541234
0.20785822200434018 0.045535086311783 0.7466066916838768
0.15112487567941843 0.053619896815367336 0.7952552275052143
0.17966244623700145 0.023093216298530568 0.796244337464468
0.27308498614810245 0.03630662132597195 0.6896083925259257
0.04980507033460928 0.05488491125062016 0.8953100184147705
0.12700083671116674 0.05119871260192871 0.8228004506869045
0.38605416504649426 0.0271508877221378 0.5867949472313679
0.39448622328113514 0.0188985066232602 0.5876152700956047
0.5623847280013033 0.021050163668379356 0.4175651083303173
0.260708959367114 0.04634337032775405 0.6939476703051319
0.2224782936294753 0.03226433071201435 0.7452573756585104
0.09895690973128608 0.04443069714089436 0.8576123931278196
0.17090648006647516 0.03640989601800886 0.7926836239155161
0.0980353027431295 0.017371666390942647 0.8845930308659279
0.28658380868473354 0.03404715122023902 0.6793690400950273
0.20665813556020135 0.048563804397818044 0.7447780600419805
0.19102751441079013 0.04499896570215274 0.7639735198870571
